[# ERROR | 2023-07-28 | 23:11:41.061 | PID=15668 | ThreadId=8184 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.095 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.204 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.298 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.407 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.500 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.593 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.702 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.794 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.903 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:54.996 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.104 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.197 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.307 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.400 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.508 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.602 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.696 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.805 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.899 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:55.993 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.102 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.195 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.306 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.399 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.508 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.601 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.695 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.802 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:56.897 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.005 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.098 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.207 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.299 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.394 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.503 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.596 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.704 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.797 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.905 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:57.998 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.107 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.200 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.295 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.403 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.497 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.606 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.700 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.793 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.902 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:58.996 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.105 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.198 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.307 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.401 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.495 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.604 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.696 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.806 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:58:59.899 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.008 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.102 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.195 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.305 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.399 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.507 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.601 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.694 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.803 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:00.896 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.006 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.098 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.193 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.302 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.394 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.504 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.597 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.705 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.798 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.906 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:01.999 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.108 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.200 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.294 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.405 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.498 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.607 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.700 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.793 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.901 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:02.993 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.102 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.195 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.305 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.397 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.507 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.600 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.693 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.801 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:03.895 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.004 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.098 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.207 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.301 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.394 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.503 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.597 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.706 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.800 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:04.907 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.000 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.093 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.201 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.294 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.403 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.496 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.606 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.698 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.807 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.900 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:05.993 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.101 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.195 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.305 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.395 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.505 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.599 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.706 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.800 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:06.892 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.001 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.095 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.203 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.296 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.404 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.496 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.605 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.699 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.807 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:07.899 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.007 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.101 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.195 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.305 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.398 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.493 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.603 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.697 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.793 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.901 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:08.994 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.106 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
